subregion,avg_temp,month
colorado,28.52348484848485,Aug
comal,28.21875,Aug
comanche,27.83956834532374,Aug
concho,27.613475177304963,Aug
cooke,28.30530303030303,Aug
coryell,28.42258064516129,Aug
cottle,27.63955223880597,Aug
crane,27.856,Aug
crockett,27.2625,Aug
crosby,25.93777777777778,Aug
culberson,25.10492700729927,Aug
dallam,23.712987012987014,Aug
dallas,29.05109489051095,Aug
dawson,26.178333333333335,Aug
deaf smith,23.69142857142857,Aug
delta,27.87906976744186,Aug
denton,28.56060606060606,Aug
de witt,28.874193548387098,Aug
dickens,26.78,Aug
dimmit,30.115882352941178,Aug
donley,25.916153846153847,Aug
duval,29.27929515418502,Aug
eastland,27.733566433566434,Aug
ector,26.885496183206108,Aug
edwards,26.96861313868613,Aug
ellis,28.903676470588234,Aug
el paso,26.274657534246575,Aug
erath,27.91,Aug
falls,28.989380530973452,Aug
fannin,27.697540983606558,Aug
fayette,28.76204379562044,Aug
fisher,27.64959349593496,Aug
floyd,25.191666666666666,Aug
foard,28.11858407079646,Aug
fort bend,28.2768,Aug
franklin,27.71842105263158,Aug
freestone,28.5625,Aug
frio,29.233557046979865,Aug
gaines,25.82251082251082,Aug
galveston,28.288372093023256,Aug
garza,26.690322580645162,Aug
gillespie,26.801290322580645,Aug
glasscock,26.784552845528456,Aug
goliad,28.981739130434782,Aug
gonzales,28.884,Aug
gray,25.43076923076923,Aug
grayson,28.291549295774647,Aug
gregg,27.836363636363636,Aug
grimes,28.69537037037037,Aug
guadalupe,28.866346153846152,Aug
hale,24.823529411764707,Aug
hall,26.993430656934308,Aug
hamilton,27.935344827586206,Aug
hansford,25.32937062937063,Aug
hardeman,28.001020408163264,Aug
hardin,27.584,Aug
harris,28.362248995983936,Aug
harrison,27.677443609022557,Aug
hartley,24.054761904761904,Aug
haskell,28.34923076923077,Aug
hays,28.23720930232558,Aug
hemphill,26.023846153846154,Aug
henderson,28.429710144927537,Aug
hidalgo,29.58551401869159,Aug
hill,28.879856115107913,Aug
hockley,24.70939597315436,Aug
hood,28.524074074074075,Aug
hopkins,27.760344827586206,Aug
houston,28.09111111111111,Aug
howard,27.19020979020979,Aug
hudspeth,24.7206106870229,Aug
hunt,27.926829268292682,Aug
hutchinson,25.540769230769232,Aug
irion,26.95032679738562,Aug
jack,28.42076923076923,Aug
jackson,28.73220338983051,Aug
jasper,27.35486111111111,Aug
jeff davis,23.3423197492163,Aug
jefferson,27.971323529411766,Aug
jim hogg,29.464556962025316,Aug
jim wells,29.5,Aug
johnson,28.795049504950494,Aug
jones,28.26299212598425,Aug
karnes,29.0625,Aug
kaufman,28.638938053097345,Aug
kendall,27.211363636363636,Aug
kenedy,29.11263736263736,Aug
kent,27.280158730158732,Aug
kerr,26.561875,Aug
kimble,26.896923076923077,Aug
king,27.720454545454544,Aug
kinney,28.696296296296296,Aug
kleberg,29.287735849056602,Aug
knox,28.29485294117647,Aug
lamar,27.767647058823528,Aug
lamb,24.105333333333334,Aug
lampasas,27.84742268041237,Aug
la salle,29.903465346534652,Aug
lavaca,28.713380281690142,Aug
lee,28.767741935483873,Aug
leon,28.423841059602648,Aug
liberty,28.038823529411765,Aug
limestone,28.746875,Aug
lipscomb,25.825874125874126,Aug
live oak,29.465100671140938,Aug
llano,27.92651515151515,Aug
loving,27.19770114942529,Aug
lubbock,25.48409090909091,Aug
lynn,25.603125,Aug
mcculloch,27.443636363636365,Aug
mclennan,29.066447368421052,Aug
mcmullen,29.583798882681563,Aug
madison,28.667567567567566,Aug
marion,27.795238095238094,Aug
martin,26.85681818181818,Aug
mason,27.200746268656715,Aug
matagorda,28.43660130718954,Aug
maverick,29.844444444444445,Aug
medina,28.59722222222222,Aug
menard,26.8552,Aug
midland,27.03609022556391,Aug
milam,28.940425531914894,Aug
mills,27.744660194174756,Aug
mitchell,27.39090909090909,Aug
montague,28.38905109489051,Aug
montgomery,28.318181818181817,Aug
moore,24.852307692307694,Aug
morris,27.876923076923077,Aug
motley,26.793197278911563,Aug
nacogdoches,27.672727272727272,Aug
navarro,28.80258064516129,Aug
newton,27.23089430894309,Aug
nolan,27.002857142857142,Aug
nueces,29.323809523809523,Aug
ochiltree,25.475524475524477,Aug
oldham,24.406493506493508,Aug
orange,27.625,Aug
palo pinto,28.47565789473684,Aug
panola,27.526190476190475,Aug
parker,28.488636363636363,Aug
parmer,23.653333333333332,Aug
pecos,26.671386430678467,Aug
polk,27.62292993630573,Aug
potter,24.974125874125875,Aug
presidio,24.915027829313544,Aug
rains,28.0,Aug
randall,24.427692307692308,Aug
reagan,26.710322580645162,Aug
real,26.596629213483148,Aug
red river,27.474683544303797,Aug
reeves,26.94105263157895,Aug
refugio,28.81089108910891,Aug
roberts,25.716153846153848,Aug
robertson,28.86218487394958,Aug
rockwall,28.395,Aug
runnels,27.671153846153846,Aug
rusk,27.672440944881888,Aug
sabine,27.135714285714286,Aug
san augustine,27.343373493975903,Aug
san jacinto,27.880434782608695,Aug
san patricio,29.18762886597938,Aug
san saba,27.627329192546583,Aug
schleicher,26.907777777777778,Aug
scurry,26.963333333333335,Aug
shackelford,27.96846153846154,Aug
shelby,27.293162393162394,Aug
sherman,24.7,Aug
smith,27.935036496350364,Aug
somervell,28.522222222222222,Aug
starr,29.991515151515152,Aug
stephens,28.231666666666666,Aug
sterling,26.89430894308943,Aug
stonewall,27.8725,Aug
sutton,26.942272727272726,Aug
swisher,24.376223776223778,Aug
tarrant,28.979545454545455,Aug
taylor,27.679259259259258,Aug
terrell,27.905722891566263,Aug
terry,25.200819672131146,Aug
throckmorton,28.245,Aug
titus,27.69655172413793,Aug
tom green,27.667272727272728,Aug
travis,28.772535211267606,Aug
trinity,27.92970297029703,Aug
tyler,27.33478260869565,Aug
upshur,27.787951807228914,Aug
upton,27.331284916201117,Aug
uvalde,28.35339366515837,Aug
val verde,28.688317757009347,Aug
van zandt,28.258677685950413,Aug
victoria,28.898290598290597,Aug
walker,28.4,Aug
waller,28.525352112676057,Aug
ward,27.723728813559323,Aug
washington,29.085882352941177,Aug
webb,30.267237687366165,Aug
wharton,28.374342105263157,Aug
wheeler,26.232167832167832,Aug
wichita,28.685714285714287,Aug
wilbarger,28.388235294117646,Aug
willacy,28.990909090909092,Aug
williamson,28.620625,Aug
wilson,29.04423076923077,Aug
winkler,27.200869565217392,Aug
wise,28.4140625,Aug
wood,27.808823529411764,Aug
yoakum,24.5675,Aug
young,28.486153846153847,Aug
zapata,30.351020408163265,Aug
zavala,29.45668449197861,Aug
anderson,25.072903225806453,Sep
andrews,22.91952380952381,Sep
angelina,24.84237288135593,Sep
aransas,26.906666666666666,Sep
archer,24.38111888111888,Sep
armstrong,20.98846153846154,Sep
atascosa,26.78426966292135,Sep
austin,25.764835164835166,Sep
bailey,20.228181818181817,Sep
bandera,24.670873786407768,Sep
bastrop,25.766101694915253,Sep
baylor,24.05757575757576,Sep
bee,26.926229508196723,Sep
bell,25.44451612903226,Sep
bexar,26.10939226519337,Sep
blanco,24.662857142857142,Sep
borden,23.00307692307692,Sep
bosque,24.8472602739726,Sep
bowie,23.766666666666666,Sep
brazoria,25.976410256410258,Sep
brazos,25.86375,Sep
brewster,23.318171160609612,Sep
briscoe,21.278321678321678,Sep
brooks,27.424,Sep
brown,24.21094890510949,Sep
burleson,25.989583333333332,Sep
burnet,24.724137931034484,Sep
caldwell,25.894805194805194,Sep
calhoun,26.75,Sep
callahan,23.865909090909092,Sep
cameron,27.42136752136752,Sep
camp,24.190625,Sep
carson,20.883916083916084,Sep
cass,24.06,Sep
castro,19.91860465116279,Sep
chambers,26.057894736842105,Sep
cherokee,24.87,Sep
childress,23.159,Sep
clay,24.244242424242422,Sep
cochran,20.350413223140496,Sep
coke,23.538888888888888,Sep
coleman,24.03352272727273,Sep
collin,24.421259842519685,Sep
collingsworth,22.545384615384616,Sep
colorado,25.78560606060606,Sep
comal,25.40125,Sep
comanche,24.1294964028777,Sep
concho,24.07659574468085,Sep
cooke,24.133333333333333,Sep
coryell,24.950967741935482,Sep
cottle,23.149253731343283,Sep
crane,24.32,Sep
crockett,23.94519230769231,Sep
crosby,22.085185185185185,Sep
culberson,21.808576642335765,Sep
dallam,19.414285714285715,Sep
dallas,25.138686131386862,Sep
dawson,22.518333333333334,Sep
deaf smith,19.841428571428573,Sep
delta,23.962790697674418,Sep
denton,24.548484848484847,Sep
de witt,26.39032258064516,Sep
dickens,22.6,Sep
dimmit,27.398235294117647,Sep
donley,21.689230769230768,Sep
duval,26.954185022026433,Sep
eastland,23.834965034965034,Sep
ector,23.330534351145037,Sep
edwards,24.21131386861314,Sep
ellis,25.15735294117647,Sep
el paso,23.0486301369863,Sep
erath,23.996,Sep
falls,25.638938053097345,Sep
fannin,23.68360655737705,Sep
fayette,25.795620437956206,Sep
fisher,23.65609756097561,Sep
floyd,21.18030303030303,Sep
foard,23.668141592920353,Sep
fort bend,25.8448,Sep
franklin,23.926315789473684,Sep
freestone,25.22,Sep
frio,26.810738255033556,Sep
gaines,22.26883116883117,Sep
galveston,26.167441860465118,Sep
garza,22.73709677419355,Sep
gillespie,23.927096774193547,Sep
glasscock,23.12520325203252,Sep
goliad,26.757391304347827,Sep
gonzales,26.150666666666666,Sep
gray,21.204195804195805,Sep
grayson,24.16830985915493,Sep
gregg,24.370454545454546,Sep
grimes,25.649074074074075,Sep
guadalupe,26.072115384615383,Sep
hale,20.926470588235293,Sep
hall,22.62116788321168,Sep
hamilton,24.343103448275862,Sep
hansford,20.923076923076923,Sep
hardeman,23.463265306122448,Sep
hardin,25.1728,Sep
harris,25.844578313253013,Sep
harrison,24.25639097744361,Sep
hartley,19.812380952380952,Sep
haskell,24.176153846153845,Sep
hays,25.334883720930232,Sep
hemphill,21.549230769230768,Sep
henderson,25.0,Sep
hidalgo,27.698598130841123,Sep
hill,25.24244604316547,Sep
hockley,21.00469798657718,Sep
hood,24.603703703703705,Sep
hopkins,23.966379310344827,Sep
houston,25.040555555555557,Sep
howard,23.412587412587413,Sep
hudspeth,21.550381679389314,Sep
hunt,24.099186991869917,Sep
hutchinson,21.30923076923077,Sep
irion,23.337908496732027,Sep
jack,24.262307692307694,Sep
jackson,26.417796610169493,Sep
jasper,24.75486111111111,Sep
jeff davis,20.58746081504702,Sep
jefferson,25.80294117647059,Sep
jim hogg,27.248101265822786,Sep
jim wells,27.25294117647059,Sep
johnson,24.967326732673268,Sep
jones,24.2251968503937,Sep
karnes,26.575,Sep
kaufman,24.924778761061948,Sep
kendall,24.545454545454547,Sep
kenedy,27.328021978021976,Sep
kent,23.155555555555555,Sep
kerr,23.764375,Sep
kimble,23.711794871794872,Sep
king,23.382575757575758,Sep
kinney,26.05925925925926,Sep
kleberg,27.383018867924527,Sep
knox,24.004411764705882,Sep
lamar,23.85514705882353,Sep
lamb,20.358,Sep
lampasas,24.50618556701031,Sep
la salle,27.245049504950494,Sep
lavaca,25.996478873239436,Sep
lee,25.73548387096774,Sep
leon,25.19271523178808,Sep
liberty,25.548235294117646,Sep
limestone,25.34921875,Sep
lipscomb,21.200699300699302,Sep
live oak,27.089261744966443,Sep
llano,24.793939393939393,Sep
loving,23.628735632183908,Sep
lubbock,21.679545454545455,Sep
lynn,21.8953125,Sep
mcculloch,24.08969696969697,Sep
mclennan,25.48092105263158,Sep
mcmullen,27.116201117318436,Sep
madison,25.525675675675675,Sep
marion,24.32857142857143,Sep
martin,23.231060606060606,Sep
mason,24.070149253731344,Sep
matagorda,26.332679738562092,Sep
maverick,27.144444444444446,Sep
medina,26.08111111111111,Sep
menard,23.5848,Sep
midland,23.461654135338346,Sep
milam,25.773758865248226,Sep
mills,24.366019417475727,Sep
mitchell,23.545454545454547,Sep
montague,24.2007299270073,Sep
montgomery,25.527272727272727,Sep
moore,20.46076923076923,Sep
morris,24.23846153846154,Sep
motley,22.47891156462585,Sep
nacogdoches,24.595104895104896,Sep
navarro,25.23032258064516,Sep
newton,24.629268292682926,Sep
nolan,23.192857142857143,Sep
nueces,27.325714285714284,Sep
ochiltree,21.055244755244754,Sep
oldham,20.264502164502165,Sep
orange,25.428846153846155,Sep
palo pinto,24.432894736842105,Sep
panola,24.25793650793651,Sep
parker,24.48181818181818,Sep
parmer,19.93777777777778,Sep
pecos,23.459587020648968,Sep
polk,24.831210191082803,Sep
potter,20.83146853146853,Sep
presidio,22.44935064935065,Sep
rains,24.268421052631577,Sep
randall,20.548461538461538,Sep
reagan,23.148387096774194,Sep
real,23.879775280898876,Sep
red river,23.70253164556962,Sep
reeves,23.587105263157895,Sep
refugio,26.863366336633664,Sep
roberts,21.383846153846154,Sep
robertson,25.612605042016806,Sep
rockwall,24.61,Sep
runnels,23.97948717948718,Sep
rusk,24.3755905511811,Sep
sabine,24.26547619047619,Sep
san augustine,24.40120481927711,Sep
san jacinto,25.094565217391306,Sep
san patricio,27.175257731958762,Sep
san saba,24.386335403726708,Sep
schleicher,23.530555555555555,Sep
scurry,23.081666666666667,Sep
shackelford,24.113076923076925,Sep
shelby,24.217094017094016,Sep
sherman,20.183916083916085,Sep
smith,24.48029197080292,Sep
somervell,24.711111111111112,Sep
starr,27.732727272727274,Sep
stephens,24.1825,Sep
sterling,23.16910569105691,Sep
stonewall,23.6325,Sep
sutton,23.81772727272727,Sep
swisher,20.488111888111888,Sep
tarrant,25.022727272727273,Sep
taylor,23.76888888888889,Sep
terrell,24.864156626506023,Sep
terry,21.60573770491803,Sep
throckmorton,24.094166666666666,Sep
titus,23.970689655172414,Sep
tom green,23.98590909090909,Sep
travis,25.727464788732394,Sep
trinity,24.99108910891089,Sep
tyler,24.731884057971016,Sep
upshur,24.20843373493976,Sep
upton,23.849162011173185,Sep
uvalde,25.833031674208144,Sep
val verde,25.830373831775702,Sep
van zandt,24.642148760330578,Sep
victoria,26.652991452991454,Sep
walker,25.423300970873786,Sep
waller,25.677464788732394,Sep
ward,24.114406779661017,Sep
washington,25.905882352941177,Sep
webb,27.646895074946467,Sep
wharton,26.042105263157893,Sep
wheeler,21.813986013986014,Sep
wichita,24.261224489795918,Sep
wilbarger,23.901470588235295,Sep
willacy,27.293506493506495,Sep
williamson,25.46375,Sep
wilson,26.415384615384614,Sep
winkler,23.581739130434784,Sep
wise,24.3453125,Sep
wood,24.140196078431373,Sep
yoakum,21.004166666666666,Sep
young,24.323846153846155,Sep
zapata,27.982993197278912,Sep
zavala,26.906951871657753,Sep
anderson,19.743225806451612,Oct
andrews,17.71238095238095,Oct
angelina,19.485593220338984,Oct
aransas,22.833333333333332,Oct
archer,18.55174825174825,Oct
armstrong,15.153846153846153,Oct
atascosa,21.98932584269663,Oct
austin,20.936263736263736,Oct
bailey,14.546363636363637,Oct
bandera,19.802912621359223,Oct
bastrop,20.765254237288136,Oct
baylor,18.147727272727273,Oct
bee,22.53688524590164,Oct
bell,20.115483870967743,Oct
bexar,21.194475138121547,Oct
blanco,19.548571428571428,Oct
borden,17.813846153846153,Oct
bosque,19.33150684931507,Oct
bowie,17.875757575757575,Oct
brazoria,21.485641025641026,Oct
brazos,20.71875,Oct
brewster,18.639624853458383,Oct
briscoe,15.532867132867134,Oct
brooks,23.2608,Oct
brown,18.85912408759124,Oct
burleson,20.8625,Oct
burnet,19.353103448275863,Oct
caldwell,20.88051948051948,Oct
calhoun,22.638,Oct
callahan,18.632575757575758,Oct
cameron,24.079487179487177,Oct
camp,18.359375,Oct
carson,15.093006993006993,Oct
cass,18.195,Oct
castro,14.207751937984495,Oct
chambers,21.360526315789475,Oct
cherokee,19.579333333333334,Oct
childress,17.323,Oct
clay,18.32181818181818,Oct
cochran,14.857851239669422,Oct
coke,18.236507936507937,Oct
coleman,18.819886363636364,Oct
collin,18.723622047244096,Oct
collingsworth,16.626923076923077,Oct
colorado,21.066666666666666,Oct
comal,20.4325,Oct
comanche,18.73453237410072,Oct
concho,18.904964539007093,Oct
cooke,18.332575757575757,Oct
coryell,19.590967741935483,Oct
cottle,17.340298507462688,Oct
crane,18.9456,Oct
crockett,18.625,Oct
crosby,16.655555555555555,Oct
culberson,16.918065693430655,Oct
dallam,13.464069264069265,Oct
dallas,19.457664233576644,Oct
dawson,17.154166666666665,Oct
deaf smith,14.141428571428571,Oct
delta,18.058139534883722,Oct
denton,18.73787878787879,Oct
de witt,21.866935483870968,Oct
dickens,17.05785714285714,Oct
dimmit,22.641176470588235,Oct
donley,15.810769230769232,Oct
duval,22.61453744493392,Oct
eastland,18.35944055944056,Oct
ector,18.058778625954197,Oct
edwards,19.273722627737225,Oct
ellis,19.58823529411765,Oct
el paso,17.422602739726027,Oct
erath,18.567333333333334,Oct
falls,20.306194690265485,Oct
fannin,17.891803278688524,Oct
fayette,21.03941605839416,Oct
fisher,18.244715447154473,Oct
floyd,15.695454545454545,Oct
foard,17.660176991150443,Oct
fort bend,21.2336,Oct
franklin,18.010526315789473,Oct
freestone,19.725,Oct
frio,22.059060402684565,Oct
gaines,16.913419913419915,Oct
galveston,21.65813953488372,Oct
garza,17.40806451612903,Oct
gillespie,18.98709677419355,Oct
glasscock,17.70569105691057,Oct
goliad,22.42695652173913,Oct
gonzales,21.358,Oct
gray,15.32097902097902,Oct
grayson,18.47394366197183,Oct
gregg,18.679545454545455,Oct
grimes,20.55462962962963,Oct
guadalupe,21.134615384615383,Oct
hale,15.416911764705882,Oct
hall,16.794160583941604,Oct
hamilton,19.048275862068966,Oct
hansford,14.672027972027973,Oct
hardeman,17.393877551020406,Oct
hardin,19.9584,Oct
harris,21.13855421686747,Oct
harrison,18.545864661654136,Oct
hartley,13.931904761904763,Oct
haskell,18.549230769230768,Oct
hays,20.26511627906977,Oct
hemphill,15.387692307692308,Oct
henderson,19.453623188405796,Oct
hidalgo,23.770093457943926,Oct
hill,19.633812949640287,Oct
hockley,15.4751677852349,Oct
hood,18.994444444444444,Oct
hopkins,18.07844827586207,Oct
houston,19.691666666666666,Oct
howard,18.034965034965033,Oct
hudspeth,16.324274809160304,Oct
hunt,18.21869918699187,Oct
hutchinson,15.313846153846153,Oct
irion,18.132679738562093,Oct
jack,18.543846153846154,Oct
jackson,22.027118644067798,Oct
jasper,19.466666666666665,Oct
jeff davis,16.19655172413793,Oct
jefferson,20.931617647058822,Oct
jim hogg,22.995569620253164,Oct
jim wells,23.0109243697479,Oct
johnson,19.402970297029704,Oct
jones,18.794488188976377,Oct
karnes,21.96826923076923,Oct
kaufman,19.14070796460177,Oct
kendall,19.642045454545453,Oct
kenedy,23.48846153846154,Oct
kent,17.605555555555554,Oct
kerr,18.755625,Oct
kimble,18.485641025641026,Oct
king,17.583333333333332,Oct
kinney,21.034920634920635,Oct
kleberg,23.411320754716982,Oct
knox,18.1875,Oct
lamar,17.96691176470588,Oct
lamb,14.751333333333333,Oct
lampasas,19.20824742268041,Oct
la salle,22.44950495049505,Oct
lavaca,21.385915492957746,Oct
lee,20.698924731182796,Oct
leon,19.79205298013245,Oct
liberty,20.480588235294118,Oct
limestone,19.853125,Oct
lipscomb,14.82027972027972,Oct
live oak,22.56510067114094,Oct
llano,19.506818181818183,Oct
loving,18.15632183908046,Oct
lubbock,16.161363636363635,Oct
lynn,16.55546875,Oct
mcculloch,18.816363636363636,Oct
mclennan,19.96578947368421,Oct
mcmullen,22.424022346368716,Oct
madison,20.264864864864865,Oct
marion,18.552380952380954,Oct
martin,17.875,Oct
mason,18.81044776119403,Oct
matagorda,22.03529411764706,Oct
maverick,22.252222222222223,Oct
medina,21.375,Oct
menard,18.419999999999998,Oct
midland,18.13233082706767,Oct
milam,20.58936170212766,Oct
mills,19.17378640776699,Oct
mitchell,18.185606060606062,Oct
montague,18.46934306569343,Oct
montgomery,20.50194805194805,Oct
moore,14.50153846153846,Oct
morris,18.41025641025641,Oct
motley,16.855102040816327,Oct
nacogdoches,19.16923076923077,Oct
navarro,19.578709677419354,Oct
newton,19.273170731707317,Oct
nolan,18.027857142857144,Oct
nueces,23.30095238095238,Oct
ochiltree,14.786013986013986,Oct
oldham,14.425974025974027,Oct
orange,20.376923076923077,Oct
palo pinto,18.714473684210528,Oct
panola,18.60238095238095,Oct
parker,18.761363636363637,Oct
parmer,14.237777777777778,Oct
pecos,18.28362831858407,Oct
polk,19.528025477707008,Oct
potter,14.941258741258741,Oct
presidio,17.99795918367347,Oct
rains,18.442105263157895,Oct
randall,14.833846153846155,Oct
reagan,17.772903225806452,Oct
real,18.769662921348313,Oct
red river,17.828481012658226,Oct
reeves,18.22026315789474,Oct
refugio,22.64851485148515,Oct
roberts,15.239230769230769,Oct
robertson,20.396638655462183,Oct
rockwall,18.805,Oct
runnels,18.76794871794872,Oct
rusk,18.858267716535433,Oct
sabine,18.659523809523808,Oct
san augustine,18.873493975903614,Oct
san jacinto,19.869565217391305,Oct
san patricio,23.004123711340206,Oct
san saba,19.091304347826085,Oct
schleicher,18.466666666666665,Oct
scurry,17.7125,Oct
shackelford,18.636153846153846,Oct
shelby,18.507692307692306,Oct
sherman,14.093706293706294,Oct
smith,18.936496350364962,Oct
somervell,19.151851851851852,Oct
starr,23.59030303030303,Oct
stephens,18.456666666666667,Oct
sterling,17.877235772357725,Oct
stonewall,17.975833333333334,Oct
sutton,18.761363636363637,Oct
swisher,14.87062937062937,Oct
tarrant,19.31590909090909,Oct
taylor,18.52148148148148,Oct
terrell,19.503614457831326,Oct
terry,16.12950819672131,Oct
throckmorton,18.378333333333334,Oct
titus,18.03103448275862,Oct
tom green,18.77,Oct
travis,20.533802816901407,Oct
trinity,19.72079207920792,Oct
tyler,19.402898550724636,Oct
upshur,18.49277108433735,Oct
upton,18.577653631284917,Oct
uvalde,20.87239819004525,Oct
val verde,20.66448598130841,Oct
van zandt,18.929752066115704,Oct
victoria,22.29059829059829,Oct
walker,20.271844660194176,Oct
waller,20.81830985915493,Oct
ward,18.48135593220339,Oct
washington,20.871764705882352,Oct
webb,23.142612419700214,Oct
wharton,21.473026315789475,Oct
wheeler,15.774825174825175,Oct
wichita,18.1734693877551,Oct
wilbarger,17.74044117647059,Oct
willacy,23.680519480519482,Oct
williamson,20.20875,Oct
wilson,21.573076923076922,Oct
winkler,18.13478260869565,Oct
wise,18.54921875,Oct
wood,18.38235294117647,Oct
yoakum,15.515833333333333,Oct
young,18.53,Oct
zapata,23.77891156462585,Oct
zavala,22.001069518716577,Oct
anderson,14.438709677419356,Nov
andrews,11.32095238095238,Nov
angelina,14.022881355932203,Nov
aransas,18.34,Nov
archer,12.042657342657343,Nov
armstrong,8.320769230769232,Nov
atascosa,16.828651685393258,Nov
austin,15.717582417582417,Nov
bailey,8.223636363636363,Nov
bandera,14.124271844660194,Nov
bastrop,15.275423728813559,Nov
baylor,11.458333333333334,Nov
bee,17.589344262295082,Nov
bell,14.209032258064516,Nov
bexar,15.449171270718232,Nov
blanco,13.825714285714286,Nov
borden,11.492307692307692,Nov
bosque,13.332191780821917,Nov
bowie,12.1,Nov
brazoria,17.006153846153847,Nov
brazos,15.1225,Nov
brewster,13.05240328253224,Nov
briscoe,8.834265734265735,Nov
brooks,18.6696,Nov
brown,12.670802919708029,Nov
burleson,15.083333333333334,Nov
burnet,13.405517241379311,Nov
caldwell,15.28961038961039,Nov
calhoun,18.03,Nov
callahan,12.296969696969697,Nov
cameron,19.75897435897436,Nov
camp,12.784375,Nov
carson,8.101398601398602,Nov
cass,12.633571428571429,Nov
castro,7.706976744186046,Nov
chambers,16.49473684210526,Nov
cherokee,14.18,Nov
childress,10.301,Nov
clay,11.725454545454545,Nov
cochran,8.693388429752066,Nov
coke,12.088888888888889,Nov
coleman,12.685227272727273,Nov
collin,12.48031496062992,Nov
collingsworth,9.698461538461538,Nov
colorado,15.937121212121212,Nov
comal,14.86,Nov
comanche,12.624460431654676,Nov
concho,12.84113475177305,Nov
cooke,11.901515151515152,Nov
coryell,13.63483870967742,Nov
cottle,10.525373134328358,Nov
crane,12.6152,Nov
crockett,12.688461538461539,Nov
crosby,10.045925925925927,Nov
culberson,11.025182481751825,Nov
dallam,6.357575757575757,Nov
dallas,13.112408759124088,Nov
dawson,10.800833333333333,Nov
deaf smith,7.548095238095238,Nov
delta,11.997674418604651,Nov
denton,12.44848484848485,Nov
de witt,16.940322580645162,Nov
dickens,10.525,Nov
dimmit,17.12470588235294,Nov
donley,8.99846153846154,Nov
duval,17.845374449339207,Nov
eastland,12.101398601398602,Nov
ector,11.70763358778626,Nov
edwards,13.655109489051094,Nov
ellis,13.5125,Nov
el paso,10.696575342465753,Nov
erath,12.306,Nov
falls,14.536283185840707,Nov
fannin,11.69672131147541,Nov
fayette,15.67956204379562,Nov
fisher,11.96829268292683,Nov
floyd,9.098484848484848,Nov
foard,10.775221238938054,Nov
fort bend,16.5224,Nov
franklin,12.186842105263157,Nov
freestone,14.245833333333334,Nov
frio,16.746979865771813,Nov
gaines,10.524242424242424,Nov
galveston,16.89767441860465,Nov
garza,10.90967741935484,Nov
gillespie,13.403870967741936,Nov
glasscock,11.472357723577236,Nov
goliad,17.696521739130436,Nov
gonzales,16.079333333333334,Nov
gray,8.355944055944056,Nov
grayson,11.982394366197184,Nov
gregg,13.24090909090909,Nov
grimes,15.360185185185186,Nov
guadalupe,15.657692307692308,Nov
hale,8.736764705882353,Nov
hall,9.96058394160584,Nov
hamilton,13.018103448275863,Nov
hansford,7.3188811188811185,Nov
hardeman,10.289795918367346,Nov
hardin,15.2432,Nov
harris,16.16425702811245,Nov
harrison,12.996992481203007,Nov
hartley,6.951428571428571,Nov
haskell,11.926923076923076,Nov
hays,14.646511627906976,Nov
hemphill,8.203846153846154,Nov
henderson,13.942753623188405,Nov
hidalgo,19.466822429906543,Nov
hill,13.575539568345324,Nov
hockley,9.03020134228188,Nov
hood,12.716666666666667,Nov
hopkins,12.162068965517241,Nov
houston,14.299444444444445,Nov
howard,11.723076923076922,Nov
hudspeth,10.162595419847328,Nov
hunt,12.069918699186992,Nov
hutchinson,8.065384615384616,Nov
irion,12.251633986928104,Nov
jack,12.222307692307693,Nov
jackson,17.152542372881356,Nov
jasper,14.690277777777778,Nov
jeff davis,10.663636363636364,Nov
jefferson,16.058823529411764,Nov
jim hogg,18.346835443037975,Nov
jim wells,18.225210084033613,Nov
johnson,13.292079207920793,Nov
jones,12.353543307086614,Nov
karnes,17.0125,Nov
kaufman,13.129203539823008,Nov
kendall,14.020454545454545,Nov
kenedy,19.11043956043956,Nov
kent,11.074603174603174,Nov
kerr,13.14,Nov
kimble,12.626666666666667,Nov
king,10.91969696969697,Nov
kinney,15.196296296296296,Nov
kleberg,18.72924528301887,Nov
knox,11.583088235294118,Nov
lamar,11.788970588235294,Nov
lamb,8.35,Nov
lampasas,13.176288659793814,Nov
la salle,17.195049504950497,Nov
lavaca,16.16267605633803,Nov
lee,15.229032258064516,Nov
leon,14.442384105960265,Nov
liberty,15.590588235294117,Nov
limestone,14.11640625,Nov
lipscomb,7.4594405594405595,Nov
live oak,17.596644295302013,Nov
llano,13.618939393939394,Nov
loving,11.716091954022989,Nov
lubbock,9.39469696969697,Nov
lynn,10.078125,Nov
mcculloch,12.928484848484848,Nov
mclennan,13.846710526315789,Nov
mcmullen,17.40055865921788,Nov
madison,15.044594594594594,Nov
marion,13.038095238095238,Nov
martin,11.468181818181819,Nov
mason,13.122388059701493,Nov
matagorda,17.377777777777776,Nov
maverick,16.470555555555556,Nov
medina,15.673333333333334,Nov
menard,12.5536,Nov
midland,11.726315789473684,Nov
milam,14.976595744680852,Nov
mills,13.260194174757281,Nov
mitchell,11.979545454545454,Nov
montague,12.048905109489052,Nov
montgomery,15.444155844155844,Nov
moore,7.335384615384616,Nov
morris,12.787179487179488,Nov
motley,10.287074829931973,Nov
nacogdoches,13.708391608391608,Nov
navarro,13.658709677419354,Nov
newton,14.515447154471545,Nov
nolan,11.941428571428572,Nov
nueces,18.611428571428572,Nov
ochiltree,7.486713286713287,Nov
